Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Component/VerifyRecommandationDisplayed,Chrome 89.0.4389.90,,,2021-03-30 09:31:26,2021-03-30 09:31:50,24.042s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 89.0.4389.90,,,2021-03-30 09:31:26,2021-03-30 09:31:26,0.000s,PASSED
openBrowser(SourceURL),Chrome 89.0.4389.90,,,2021-03-30 09:31:26,2021-03-30 09:31:31,5.224s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-03-30 09:31:31,2021-03-30 09:31:31,0.117s,PASSED
commonActions.APIs.anonymousLogin(),Chrome 89.0.4389.90,,,2021-03-30 09:31:31,2021-03-30 09:31:31,0.303s,PASSED
commonActions.BaseActions.ScrollToFooter(),Chrome 89.0.4389.90,,,2021-03-30 09:31:31,2021-03-30 09:31:46,14.792s,PASSED
"commonActions.PageActions.checkRecommandation(findTestObject(""POPS App UI/HomePageUI/RECOMMANDATION_PART""))",Chrome 89.0.4389.90,,,2021-03-30 09:31:46,2021-03-30 09:31:48,1.544s,PASSED
"commonActions.PageActions.checkReCommandationCanClickable(findTestObject(""POPS App UI/HomePageUI/RECOMMANDATION_PART""))",Chrome 89.0.4389.90,,,2021-03-30 09:31:48,2021-03-30 09:31:48,0.656s,PASSED
"commonActions.PageActions.checkBrokenImages(findTestObject(""Object Repository/CommonUI/IMG_THUMNAIL""), ""src"")",Chrome 89.0.4389.90,,,2021-03-30 09:31:48,2021-03-30 09:31:50,1.275s,PASSED
Start listener action : sampleAfterTestCase,Chrome 89.0.4389.90,,,2021-03-30 09:31:50,2021-03-30 09:31:50,0.001s,PASSED
